"product_id","product_type","product_name","product_status","product_url","product_image_url","product_brand","product_hood","product_city","product_area","product_tags"
"721382","اتاق فرار","روستای آخرالزمان","active","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b1%d9%88%d8%b3%d8%aa%d8%a7%db%8c-%d8%a2%d8%ae%d8%b1%d8%a7%d9%84%d8%b2%d9%85%d8%a7%d9%86/","https://escapezoom.ir/wp-content/uploads/2025/08/Negar_1754988941534_11zon.jpeg","{""id"": 1335, ""name"": ""Redscape Esfahan"", ""slug"": ""redscape-esfahan"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2025/08/8fdc4c0e08c4d48eec77c295ea1fd2f41_11zon.jpg""}","طالقانی","{""id"": 122, ""name"": ""اتاق فرار اصفهان"", ""slug"": ""%d8%a7%d8%b5%d9%81%d9%87%d8%a7%d9%86""}","{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b1%d9%88%d8%b3%d8%aa%d8%a7%db%8c%db%8c/"", ""title"": ""تم روستا""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%88%d9%87%d9%85-%d8%a2%d9%84%d9%88%d8%af/"", ""title"": ""وهم‌آلود""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b1%d9%88%d8%b3%d8%aa%d8%a7%db%8c%db%8c/"", ""title"": ""تم روستا""}]"
"721392","اتاق فرار","بارائل","active","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a8%d8%a7%d8%b1%d8%a7%d8%a6%d9%84/","https://escapezoom.ir/wp-content/uploads/2025/08/photo_۲۰۲۵-۰۸-۲۶_۱۷-۴۰-۱۵-1.jpg","{""id"": 1396, ""name"": ""Morpheus"", ""slug"": ""morpheus"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2025/11/IMG_20251105_WA0003_11zon.jpg""}","نارمک","{""id"": 15, ""name"": ""اتاق فرار تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""اتاق فرار شرق تهران""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%af%d8%b1%d8%a7%d9%85/"", ""title"": ""درام""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""اتاق فرار شرق تهران""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های شرق تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ae%db%8c%d8%a7%d8%a8%d8%a7%d9%86-%d8%af%d9%85%d8%a7%d9%88%d9%86%d8%af/"", ""title"": ""خیابان دماوند""}]"
"721485","سینما ترس","تیمارستان وحشت(توهم)","updated","/room/%d8%b3%db%8c%d9%86%d9%85%d8%a7-%d8%aa%d8%b1%d8%b3-%d8%aa%db%8c%d9%85%d8%a7%d8%b1%d8%b3%d8%aa%d8%a7%d9%86-%d9%88%d8%ad%d8%b4%d8%aa/","https://escapezoom.ir/wp-content/uploads/2025/08/IMG_0045_11zon.jpeg","{""id"": 1338, ""name"": ""Ninja Escaperoom"", ""slug"": ""ninja-escaperoom"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2025/08/photo_۲۰۲۵-۰۸-۲۹_۱۴-۳۰-۵۸-1.jpg""}","هشت بهشت","{""id"": 918, ""name"": ""سینما ترس اصفهان"", ""slug"": ""%d8%b3%db%8c%d9%86%d9%85%d8%a7-%d8%aa%d8%b1%d8%b3-%d8%a7%d8%b5%d9%81%d9%87%d8%a7%d9%86""}",NULL,"[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}]"
"721819","کافه بازی","کندو","active","/room/%da%a9%d8%a7%d9%81%d9%87-%d8%a8%d8%a7%d8%b2%db%8c-%da%a9%d9%86%d8%af%d9%88/","http://escapezoom.ir/wp-content/uploads/2025/08/cando-game-cafe.jpg",NULL,"دانشگاه","{""id"": 1337, ""name"": ""کافه بازی شیراز"", ""slug"": ""%da%a9%d8%a7%d9%81%d9%87-%d8%a8%d8%a7%d8%b2%db%8c-%d8%b4%db%8c%d8%b1%d8%a7%d8%b2""}",NULL,NULL
"721835","کافه بازی","چارمان","active","/room/%da%a9%d8%a7%d9%81%d9%87-%d8%a8%d8%a7%d8%b2%db%8c-%da%86%d8%a7%d8%b1%d9%85%d8%a7%d9%86/","http://escapezoom.ir/wp-content/uploads/2025/08/charman-game-cafe.jpg",NULL,"شهید مطهری","{""id"": 1337, ""name"": ""کافه بازی شیراز"", ""slug"": ""%da%a9%d8%a7%d9%81%d9%87-%d8%a8%d8%a7%d8%b2%db%8c-%d8%b4%db%8c%d8%b1%d8%a7%d8%b2""}",NULL,NULL
"721882","کافه بازی","دن کلاب (شیراز)","active","/room/%d8%af%d9%86-%da%a9%d9%84%d8%a7%d8%a8-%d8%b4%db%8c%d8%b1%d8%a7%d8%b2/","http://escapezoom.ir/wp-content/uploads/2025/08/don-club-cafe-1.jpg",NULL,"عفیف آباد","{""id"": 1337, ""name"": ""کافه بازی شیراز"", ""slug"": ""%da%a9%d8%a7%d9%81%d9%87-%d8%a8%d8%a7%d8%b2%db%8c-%d8%b4%db%8c%d8%b1%d8%a7%d8%b2""}",NULL,NULL
"721933","کافه بازی","آلتو","active","/room/%da%a9%d8%a7%d9%81%d9%87-%d8%a8%d8%a7%d8%b2%db%8c-%d8%a2%d9%84%d8%aa%d9%88/","http://escapezoom.ir/wp-content/uploads/2025/08/Alto-game-cafe.jpg",NULL,"تاچارا","{""id"": 1337, ""name"": ""کافه بازی شیراز"", ""slug"": ""%da%a9%d8%a7%d9%81%d9%87-%d8%a8%d8%a7%d8%b2%db%8c-%d8%b4%db%8c%d8%b1%d8%a7%d8%b2""}",NULL,NULL
"721997","کافه بازی","بازیکده","active","/room/%da%a9%d8%a7%d9%81%d9%87-%d8%a8%d8%a7%d8%b2%db%8c-%d8%a8%d8%a7%d8%b2%db%8c%da%a9%d8%af%d9%87/","http://escapezoom.ir/wp-content/uploads/2025/08/bazikade-game-cafe.jpg",NULL,"عفیف آباد","{""id"": 1337, ""name"": ""کافه بازی شیراز"", ""slug"": ""%da%a9%d8%a7%d9%81%d9%87-%d8%a8%d8%a7%d8%b2%db%8c-%d8%b4%db%8c%d8%b1%d8%a7%d8%b2""}",NULL,NULL
"722023","کافه بازی","آف کلاب","active","/room/%da%a9%d8%a7%d9%81%d9%87-%da%af%db%8c%d9%85-%d8%a2%d9%81-%da%a9%d9%84%d8%a7%d8%a8/","http://escapezoom.ir/wp-content/uploads/2025/08/off-club-game-cafe.jpg",NULL,"هوابرد","{""id"": 1337, ""name"": ""کافه بازی شیراز"", ""slug"": ""%da%a9%d8%a7%d9%81%d9%87-%d8%a8%d8%a7%d8%b2%db%8c-%d8%b4%db%8c%d8%b1%d8%a7%d8%b2""}",NULL,NULL
"722294","کافه بازی","ذهن (مایند کافه)","active","/room/%d9%85%d8%a7%db%8c%d9%86%d8%af-%da%a9%d8%a7%d9%81%d9%87/","http://escapezoom.ir/wp-content/uploads/2025/08/mind-cafe.jpg",NULL,"شهرک کشاورز","{""id"": 1346, ""name"": ""کافه بازی سنندج"", ""slug"": ""%da%a9%d8%a7%d9%81%d9%87-%d8%a8%d8%a7%d8%b2%db%8c-%d8%b3%d9%86%d9%86%d8%af%d8%ac""}",NULL,NULL
"722423","کافه بازی","پاتوق (شیراز)","active","/room/%da%a9%d8%a7%d9%81%d9%87-%d8%a8%d8%a7%d8%b2%db%8c-%d9%be%d8%a7%d8%aa%d9%88%d9%82-%d8%b4%db%8c%d8%b1%d8%a7%d8%b2/","http://escapezoom.ir/wp-content/uploads/2025/08/patogh-game-cafe.jpg",NULL,"تاچارا","{""id"": 1337, ""name"": ""کافه بازی شیراز"", ""slug"": ""%da%a9%d8%a7%d9%81%d9%87-%d8%a8%d8%a7%d8%b2%db%8c-%d8%b4%db%8c%d8%b1%d8%a7%d8%b2""}",NULL,NULL
"723425","اتاق فرار","جرمیل","active","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ac%d8%b1%d9%85%db%8c%d9%84/","http://escapezoom.ir/wp-content/uploads/2025/08/جرمیل.jpg","{""id"": 914, ""name"": ""Arya Escape"", ""slug"": ""arya-escape"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2024/02/Arya-Escape.jpg""}","چیتگر","{""id"": 15, ""name"": ""اتاق فرار تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""اتاق فرار غرب تهران""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b9%d8%a7%d9%85%d9%84%db%8c/"", ""title"": ""تعاملی""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""اتاق فرار غرب تهران""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86%d8%b3%d8%b1/"", ""title"": ""تهرانسر""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%da%86%db%8c%d8%aa%da%af%d8%b1/"", ""title"": ""چیتگر""}, {""url"": ""/type/%d8%af%d9%87%da%a9%d8%af%d9%87-%d8%a7%d9%84%d9%85%d9%be%db%8c%da%a9/"", ""title"": ""دهکده المپیک""}]"
"723440","اتاق فرار","هفتمین نفر","active","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%87%d9%81%d8%aa%d9%85%db%8c%d9%86-%d9%86%d9%81%d8%b1/","http://escapezoom.ir/wp-content/uploads/2025/08/InShot_20250827_124801268_11zon.jpg","{""id"": 1089, ""name"": ""Actor"", ""slug"": ""actor"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2025/03/IMG_06831_11zon.jpeg""}","شریعتی","{""id"": 1090, ""name"": ""اتاق فرار اردبیل"", ""slug"": ""%d8%a7%d8%b1%d8%af%d8%a8%db%8c%d9%84""}",NULL,"[{""url"": ""/type/%d8%ac%d9%86%d8%a7%db%8c%db%8c/"", ""title"": ""جنایی""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره آور""}, {""url"": ""/type/%d9%85%d8%b9%d9%85%d8%a7%db%8c%db%8c/"", ""title"": ""معمامحور""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}]"
"723468","اتاق فرار","سانس آخر","active","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b3%d8%a7%d9%86%d8%b3-%d8%a2%d8%ae%d8%b1/","https://escapezoom.ir/wp-content/uploads/2025/08/IMG_8852_11zon.jpeg","{""id"": 763, ""name"": ""Siccin Room"", ""slug"": ""siccin-room"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2024/10/siccin-room.jpg""}","هاشمیه","{""id"": 121, ""name"": ""اتاق فرار مشهد"", ""slug"": ""%d9%85%d8%b4%d9%87%d8%af""}","{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d8%b1%d9%88%d8%b9-%d8%a7%d8%b2-%d9%85%d8%a8%d8%af%d8%a7/"", ""title"": ""اتاق فرار شروع از مبدا""}","[{""url"": ""/type/%d8%a7%d8%b3%d9%84%d8%b4%d8%b1/"", ""title"": ""اسلشری""}, {""url"": ""/type/%d8%a7%da%a9%d8%b4%d9%86/"", ""title"": ""اکشن""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d8%b1%d9%88%d8%b9-%d8%a7%d8%b2-%d9%85%d8%a8%d8%af%d8%a7/"", ""title"": ""اتاق فرار شروع از مبدا""}]"
"723851","کافه بازی","برلین","active","/room/%da%a9%d8%a7%d9%81%d9%87-%d8%a8%d8%a7%d8%b2%db%8c-%d8%a8%d8%b1%d9%84%db%8c%d9%86/","https://escapezoom.ir/wp-content/uploads/2025/08/berlin-game-cafe.jpg",NULL,"میر عماد","{""id"": 1324, ""name"": ""اصفهان"", ""slug"": ""%da%a9%d8%a7%d9%81%d9%87-%d8%a8%d8%a7%d8%b2%db%8c-%d8%a7%d8%b5%d9%81%d9%87%d8%a7%d9%86""}",NULL,NULL
"723948","اتاق فرار","آزمایشگاه سقوط","active","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a2%d8%b2%d9%85%d8%a7%db%8c%d8%b4%da%af%d8%a7%d9%87-%d8%b3%d9%82%d9%88%d8%b7/","http://escapezoom.ir/wp-content/uploads/2025/08/ZoomAzma_11zon.jpg","{""id"": 1079, ""name"": ""سقوط"", ""slug"": ""%d8%b3%d9%82%d9%88%d8%b7"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2024/09/brand-fall.jpg""}","بلوار زن","{""id"": 293, ""name"": ""اتاق فرار کرمانشاه"", ""slug"": ""%da%a9%d8%b1%d9%85%d8%a7%d9%86%d8%b4%d8%a7%d9%87""}",NULL,"[{""url"": ""/type/%d8%a7%d8%b3%d9%84%d8%b4%d8%b1/"", ""title"": ""اسلشری""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}]"
"723969","اتاق فرار","اسوت","active","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a7%d8%b3%d9%88%d8%aa/","https://escapezoom.ir/wp-content/uploads/2025/08/photo_output4_11zon.jpeg","{""id"": 1340, ""name"": ""Grand escape room"", ""slug"": ""grand-escape-room"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2025/08/IMG_1179_11zon.jpeg""}","فلاحی","{""id"": 121, ""name"": ""اتاق فرار مشهد"", ""slug"": ""%d9%85%d8%b4%d9%87%d8%af""}",NULL,"[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b9%d8%a7%d9%85%d9%84%db%8c/"", ""title"": ""تعاملی""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%88%d9%87%d9%85-%d8%a2%d9%84%d9%88%d8%af/"", ""title"": ""وهم‌آلود""}]"
"724304","سینما ترس","شادو (اجرای آخر)","active","/room/%d8%b3%db%8c%d9%86%d9%85%d8%a7-%d8%aa%d8%b1%d8%b3-%d8%b4%d8%a7%d8%af%d9%88-%d8%a7%d8%ac%d8%b1%d8%a7%db%8c-%d8%a2%d8%ae%d8%b1-%d9%85%d8%b4%d9%87%d8%af/","http://escapezoom.ir/wp-content/uploads/2025/09/photo_2025-11-22_20-32-43_11zon.jpg","{""id"": 1341, ""name"": ""Shadow"", ""slug"": ""shadow"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2025/09/DEF74650_0D43_42CA_B3AB_784D00CF9F76_11zon.jpeg""}","شاندیز","{""id"": 904, ""name"": ""سینما ترس مشهد"", ""slug"": ""%d8%b3%db%8c%d9%86%d9%85%d8%a7-%d8%aa%d8%b1%d8%b3-%d9%85%d8%b4%d9%87%d8%af""}",NULL,"[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}]"
"724317","سینما ترس","خانه ارواح","active","/room/%d8%b3%db%8c%d9%86%d9%85%d8%a7-%d8%aa%d8%b1%d8%b3-%d8%ae%d8%a7%d9%86%d9%87-%d8%a7%d8%b1%d9%88%d8%a7%d8%ad/","https://escapezoom.ir/wp-content/uploads/2025/09/IMG_20250821_WA0056_11zon.jpg","{""id"": 1342, ""name"": ""Escape the Haunt"", ""slug"": ""escape-the-haunt"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2025/09/photo_2025-09-02_14-38-07_11zon.jpg""}","تهرانپارس شرقی","{""id"": 913, ""name"": ""سینما ترس تهران"", ""slug"": ""%d8%b3%db%8c%d9%86%d9%85%d8%a7-%d8%aa%d8%b1%d8%b3-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های شرق تهران""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های شرق تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86%d9%be%d8%a7%d8%b1%d8%b3/"", ""title"": ""تهرانپارس""}]"
"724720","اتاق فرار","تیمارستان متروکه(تبریز)","active","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%db%8c%d9%85%d8%a7%d8%b1%d8%b3%d8%aa%d8%a7%d9%86-%d9%85%d8%aa%d8%b1%d9%88%da%a9%d9%87-%d8%aa%d8%a8%d8%b1%db%8c%d8%b2/","http://escapezoom.ir/wp-content/uploads/2025/09/photo_۲۰۲۵-۰۹-۰۱_۲۰-۲۴-۲۲-1.jpg","{""id"": 1343, ""name"": ""Genius"", ""slug"": ""genius"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2025/09/IMG_24961_11zon.jpg""}","یاغچیان","{""id"": 416, ""name"": ""اتاق فرار تبریز"", ""slug"": ""%d8%aa%d8%a8%d8%b1%db%8c%d8%b2""}",NULL,"[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره آور""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%88%d9%87%d9%85-%d8%a2%d9%84%d9%88%d8%af/"", ""title"": ""وهم‌آلود""}]"
"725228","اتاق فرار","دوال","active","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%af%d9%88%d8%a7%d9%84/","https://escapezoom.ir/wp-content/uploads/2025/09/Picsart_25-09-28_15-45-22-033_11zon.jpg","{""id"": 1358, ""name"": ""Iran Escape"", ""slug"": ""iran-escape"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2025/09/photo_2025-09-29_23-01-07.jpg""}","دهقان ویلا","{""id"": 162, ""name"": ""اتاق فرار کرج"", ""slug"": ""%da%a9%d8%b1%d8%ac""}",NULL,"[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%88%d9%87%d9%85-%d8%a2%d9%84%d9%88%d8%af/"", ""title"": ""وهم‌آلود""}]"
"727417","اتاق فرار","ادواردو","active","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a7%d8%af%d9%88%d8%a7%d8%b1%d8%af%d9%88/","http://escapezoom.ir/wp-content/uploads/2025/09/IMG_0856_11zon-1.jpeg","{""id"": 1345, ""name"": ""بلک لایت"", ""slug"": ""black-light"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2025/09/IMG_0932_11zon.png""}","بنیاد","{""id"": 187, ""name"": ""اتاق فرار قم"", ""slug"": ""%d9%82%d9%85""}",NULL,"[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%ac%d9%86%d8%a7%db%8c%db%8c/"", ""title"": ""جنایی""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره آور""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}]"
